goal_index,iteration,sequence_index,timestep_index,x,y,z
1,3,10,1,0.14815515226477205,-0.13273360636677073,0.9808631656791208
1,3,10,2,0.15023220743153504,-0.16074694521926114,0.9752845243967178
1,3,10,3,0.2017466396338703,-0.17864266068378576,0.8908551704879331
1,3,10,4,0.23379037197640007,-0.18749094345577355,0.7522945971240763
1,3,11,0,0.12766066783580543,-0.12013490494613466,1.0640325940843565
1,3,11,1,0.1802180195589947,-0.13134147191143192,0.9776728370791942
1,3,11,2,0.2496239655735747,-0.14417322950801958,0.9189924719286887
1,3,11,3,0.21862688844768025,-0.2127142083158158,0.8364461091639324
1,3,11,4,0.2273220196552469,-0.19421146001469974,0.7748890619304286
1,3,12,0,0.11283034976154234,-0.11156319130599876,1.0840064963556484
1,3,12,1,0.1840210324451681,-0.19414972024553329,0.9694316461627313
1,3,12,2,0.16404011777371413,-0.1379024202856372,0.9695494902924899
1,3,12,3,0.20600611890346573,-0.18326295617113417,0.9216676335334827
1,3,12,4,0.2104211857412368,-0.18097589746168394,0.8056538369724263
1,3,13,0,0.09552655253851479,-0.0810868061722883,1.084732900941304
1,3,13,1,0.14453822052368875,-0.14438519788052007,1.0087916796027718
1,3,13,2,0.17701006893216253,-0.16163617605827654,0.9229936751785448
1,3,13,3,0.219386236422684,-0.20534787943155036,0.8177141728754361
1,3,13,4,0.20936190100542218,-0.1981956308506934,0.8231877124190389
1,3,14,0,0.09184278841570838,-0.09811331290774278,1.081932177964092
