joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
-0.010379543680277192,-0.0009740449911796673,-0.0020325524643062015,-0.0066213155334381634,-0.007963747528764187,-0.00041927230054172366,-0.0024521293809829426
0.006569468753516114,0.003402773280364023,0.004434400140304574,-0.018594946867437016,-0.006159786884916659,0.0005736583264970871,0.004294941893574092
-0.004785987488565227,0.00382823854636586,-0.0031582169729669697,0.00011737028484616163,0.009984360295102655,0.009862749111462383,0.003922547016198383
0.005577415774510359,0.009797578878754019,0.005056015368833406,-0.001035597678636663,0.0012105122510875314,0.00015037905430849479,-0.0038659226621139387
-9.198582045568646e-05,0.0038399538780846936,-0.0027535046283394754,0.0015139784206918375,-6.485655887839199e-05,0.009744660788534322,0.0016198315295497504
-0.0005632670152913546,0.0023558085663682995,-7.741207292103348e-05,-0.006739757277556746,0.003055782089282301,0.0033642945123519698,-0.005557731197089627
0.011680140755151645,-0.0006790714359666838,0.00934419411866539,-0.007517085588111399,-0.002861630809956574,0.0070204519397846265,-0.003438537895120044
0.001401496222542523,0.0001325600597339767,0.006109949676286846,-0.007970211153781725,-0.0012082662664763852,-0.004137248386497799,0.007362789099199819
-0.0025146828260435685,0.01632216495445348,-0.007037063298580414,0.007460984347992471,0.0002537246924563416,-0.00033013926582162385,-0.004233069715505483
-0.000695701129825725,0.01146184352213703,-0.006744813386077903,0.0006877067371261202,-0.0014229848003750134,0.0038154684149633517,0.0019931948923108183
0.006405000678814879,0.0009024535531204532,-0.0005513700363211749,0.0008973682599981641,-0.0045635525942470815,0.0012187967636727243,-0.007651127293883659
0.009831131127118224,0.002267349283626678,0.006349354461507835,-0.007882884291283412,0.0006867292209979477,0.00433552583928664,-0.002985078781298252
-0.008565066486344478,0.002611664157105874,0.017002086696398105,-0.006226754016266358,0.0035197215689960785,0.006681442105118967,0.001477367961251783
-0.009976751270425329,0.010090372671815409,-0.00432054873282289,-0.004204789975336563,-0.002298834503127722,-0.0004244417950287399,-0.0026949347470189814
-0.002749813796453542,0.004999098821375934,-0.005801215145517003,-0.0023119025413390662,-0.0029281519475686246,-0.005836755007305893,0.002093668627196863
0.0014971998018097788,0.009498796409575221,-0.0006448495369438532,0.001576919905889323,-0.00907233966974513,-0.0011743727551921746,0.0067902551421659615
0.003472733428733795,0.005699990129182939,0.004497410450102806,0.002096168927317652,-0.010330623836213026,-0.00018558137515894935,-0.009477423317067508
-0.011094849276447771,0.003168233789746854,0.0007592582251732961,-0.004789173773476257,0.004672645105870074,-0.002923425972979218,-0.0040251269745522475
0.00533684251041851,-0.0038515395406535403,0.0013554160877159915,1.3287703682801004e-05,0.002879702261739567,-0.003914369911440734,1.6696735607734465e-05
0.005159586087577677,-0.00011199341866427313,0.0072022405269077305,-0.0019102530687485513,-0.0035777400146995817,0.00028825620366616957,-0.007399186203780233
-0.005011996611950496,-0.0027988242776558862,-0.001290816185810266,0.001630497729600523,-0.0013426547358227992,0.005459078506866373,0.0021602719011202484
0.002732607593659569,-0.002901784355650636,0.0015761162582574768,-0.00750271398868798,-0.0008755638939590004,-0.003155433338118948,-0.0026157533915815707
-0.003152990548260102,0.0023599065379120436,-0.0040705373423175935,-0.006354109009923252,0.004115995566822429,-0.004367721941604135,-0.005314393928567695
-0.004970473160447903,0.004547924027013848,0.004137106261869955,-0.004366252318342837,-0.007280703258598208,0.004527271216665099,0.004572140343999014
-0.0032786265837390157,0.006707024159860602,-0.005330145096554387,-0.0032508928331785496,-0.002818838860324496,-0.002431327115579071,0.0007645914737291004
-0.00572945262374543,0.009623865995959139,-0.0035087650276794773,-0.0028084654626593666,0.001931071200654878,-0.0019981401284367593,0.012160067395535698
0.00455072921853204,0.006761440822462835,-0.0031256566488173675,-0.00448619417377202,-0.006406395176443821,-0.005583093073551647,-0.0009395800292936202
-0.0023688090860216433,-0.0025934584620004647,-0.007296736329423056,-0.007239659166140926,-0.0077522878349101845,0.009817321708579603,-0.0020296227753908106
-0.0029369524983965676,0.009059316562144088,-0.00926673049402481,-0.005788804233211704,-0.006644374495556396,-0.0062687116507451224,-0.005917492562473928
0.0022251858574507608,0.002148156891130316,0.0004642940613535691,-0.0038034075314135446,-0.003965687358355252,0.004003943127061383,0.003955595361242974
-0.00040821974503228644,0.006404626946577178,-0.008962609128060833,-0.001950376947082553,0.0003121067204289009,0.003772284673279422,0.002708056708851635
-0.00471155645014095,0.0048441482399430935,0.00013836118089771514,-0.00959287558409305,-0.0019090362068315788,-0.00700250615149551,-0.0005950655307264863
0.002392892136284825,0.0027234237259759347,-0.0008323044655932434,-0.0018490210976422417,0.0005313672833121413,0.003978985440826343,0.00026210095662752885
-0.0007842440270896538,0.016016895941726995,0.0032442804983445622,-0.005759393361259725,0.003865089340738227,-0.002107868497778932,0.0006883527016483559
-0.003890345196105209,0.0030118044997128014,-0.002029719514467026,4.983283651044569e-05,-0.01015271086093235,-0.006799016552339028,-0.005120627029296129
-0.003125547754011668,0.013742563905418831,-0.0017074113036878084,-0.006044083447085282,-0.0027743414555339426,0.004491602278567459,0.002797596708565586
0.0030664652874392304,0.005031641503120314,0.0008121750822847146,0.003013811106002915,0.0005961683845054973,0.005472611417322913,0.005708337690763408
-0.004210375151336599,0.007149690607575328,-0.0010364539174444482,-0.007019903151520891,0.006234749128529046,0.005757606017725826,-0.0009411201696634204
-0.005589916468705594,0.008242223744260868,0.005511576881737408,-0.006687099082441663,-0.003203497606539117,-0.005112955103336864,0.0019609955510129272
0.00034039339397076327,0.005796053131403522,-0.00011794071780949449,0.0024460345647392945,-0.00018684233966086882,0.003857280346063867,0.001900813335520282
0.001897093636155746,0.008423949629183478,-0.0028402688303236947,-0.005253578728858954,0.003475746309564207,0.0007616394503876454,-0.001919027094731074
3.170360408707442e-05,0.004256909860978409,0.0008574304375629686,-0.0010762231680533324,0.0008740582121073996,-0.006674377032369372,-0.0015175975035667684
-0.0008148694989774446,-0.0002625736784308759,0.008888067112952694,-0.002638651618990711,0.005464188755949553,0.003527013101600694,0.00226965837501833
0.0028472536038002785,0.0042699450671563775,-0.0008666445620978951,-0.011101672876274756,0.003241421041172743,0.0035063256035082454,-0.001887310941972573
-0.0008034982005788821,0.010997236211173149,-0.0031030984003563647,-0.0055385776008786075,0.0051263775339853036,0.0058551620202083755,-0.000461272054840973
0.00046034786077895143,0.0037093591141035206,-0.004010231078656706,-0.0015761087263605502,-0.0033445074729614496,0.006544895902979485,0.007884142365993633
-0.0015686062360691859,0.011562938330709796,-0.012945415087993238,-0.004348343295820944,-0.0025707422898560697,0.01022693897925653,-0.001997012182687356
-0.0019770941127175727,0.00464384181750051,0.0021093825491956585,-0.003932391082393802,0.002864002387221434,0.002795848903573432,-0.0038723573452202637
-0.009023186833585498,0.005781107534605329,-0.005459644958037588,-0.009357939673257862,-0.001931959342722929,0.007874151877092034,0.001832411755555005
0.0019206479026421482,0.012161748609570217,-0.001458746384499957,-0.0029393080458184283,-0.0010932356125616975,0.007233319186779084,-0.0032888779024746514
0.0020447203368359696,0.009798501950836693,0.006500326523139865,-0.004643673984553083,0.0012640329954880574,0.006366679823848552,0.004531363384944182
-0.008542386167215222,0.00880593301672936,0.0011651496696468992,-0.009387510740387085,0.004852308234196793,-0.012518769401677675,0.00489135471344364
-0.0021884981760326855,0.0025317447829779232,0.005376263434694422,-0.006168906284783933,-0.0023201351064966384,0.0038845986847225312,0.0007225700025714701
0.0015116483236500575,0.004822980886563951,-0.004981473227528833,-0.004032330740877058,-0.001713373957429653,-3.567992533368376e-05,-0.009513964257397272
-0.006563082381378784,0.013005932702435155,-0.003250545970695785,-0.006972127282313545,-0.0010757426285273352,0.006544324059690146,-0.0021459599945202884
0.002119942616211206,0.011014337830814708,-0.007986645209401202,-0.004705219252979489,-0.01639874459023566,-0.0010096941051043057,-0.0017948618325894644
0.004966101184545095,0.002058442771806536,0.00034838803899828663,-0.003725136136444681,0.0034763605210965196,-0.011636944158936385,0.0004325262042226782
-0.002869413020765857,-0.005470115915114242,-0.01050897139037906,7.870329627339683e-05,-0.004016821349868457,0.0074862357139831425,0.01306163540834798
-0.007369505274874771,-0.008019058773186932,0.005026403379161042,-0.005977215852865499,0.0015071756105676237,0.004072976019548851,-0.00584849152842031
0.005333729381172279,0.010001984260181932,0.004182055252824587,0.0008261677026630311,-0.0028521273456635155,-0.0003539587120224571,-0.00182524159628803
0.0016463993079371627,0.005624339058736324,-0.0011549068054456314,-0.007951044387002804,0.0035296485826835713,0.0002114027678303687,-0.004498919082401404
-0.0069063147472237275,-0.005553960374120081,-0.0027866729542786297,-0.005286653343100293,-0.0055213298866508284,-0.0026151285092146626,0.006087362972280699
-0.005489809068206857,0.006760492921458373,0.0005534180661529479,-0.003726304224630764,0.0038350446381096416,0.003236547481335529,-0.010616114114892133
0.0019071783995180435,0.0005199703128271927,0.001134208789221638,-0.012553588581036708,0.0027829393513434885,0.005321246949578814,-0.00326429126105505
0.0030280200062592,-0.0059462145816888195,0.0005877666266011843,0.001666902691021886,-0.0014087059872987377,-0.0019447717425898105,-0.003153164049605509
0.004197121671042393,0.0066279458400338625,0.0005438410953554614,-0.008365883561107136,-0.0026177427555070664,-0.0058644263979807576,-0.0013941815816785061
0.006240795088238583,0.001972004589225681,0.013453601639515207,0.007461055211804561,3.85652141838278e-05,0.007580157553076082,0.004392759653410498
-0.002877129557902369,0.0142216263388611,0.0009581305390808984,-0.0011003741077498146,0.0009716165600015404,0.003281512416224732,0.011386496700022869
0.005011114104746679,0.0002554351568361048,0.006719172399315804,-0.006871382630746904,-0.008800756706317359,0.011274320610771316,0.00020881558141917184
-0.008918157192262287,0.0005457442409982987,-0.0045558733362533734,-0.005259496838373814,-0.003766487911890515,0.0058010154956340924,-0.0061580285162818596
0.005250598083854501,0.004456269246789112,0.0011781056322606805,-0.002650841274713438,0.003458112663543024,0.003969862198148067,-0.010924897791085629
-0.0011688404699639549,0.01245632317509322,-0.007361156540958323,-0.0044500294635648795,0.0025911126778866878,0.0036037459569541706,0.0030983695436812933
0.0028901268703906704,-0.003065894876004366,-0.00013048822030327367,-0.0056890427244906455,-0.007848785011093323,0.00046926695391441575,-0.0039387539998343634
-0.009132703683706077,0.0012477180916112777,0.0044230102952826375,-0.00901444020827784,0.003942975001185983,0.002785373658000449,-0.00700828920330738
0.0019132957950078432,0.004428496368255271,0.013376913719529237,0.0021887540660871555,-0.005845998950516633,0.007332046317155361,0.00271775544708565
0.00903602512421932,0.007608569488683094,-0.006566919902210465,-0.009399233750558691,3.4279125585306926e-05,0.0014761779729564857,0.003089060883049105
-0.0012126133946600297,0.017758241993532785,-0.0034552449740169466,-0.004875240389928998,0.001067357448719419,0.00622068416100528,0.0008362128323019046
-0.0063822210520067734,0.010802650558215011,-0.004576345458912366,4.95501583084816e-05,-0.001462988383257516,-0.0015159032066454571,0.003925928063546489
-0.003501426064402133,0.004151314762819224,0.0073311631400710675,0.003822216647816056,-0.0008423724121239943,0.0031199858594707923,-0.0014598550734509612
